Date,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2016-01-07,245,1396.65,870.8321,409.25,2419.25,1221.26,1927.05,287.705,322.35,1473.275,637.45,1126.95,2991.8,1703.565,582.1045,412.525,528.1,2520.1,76.65,820.25,1179.45,224.3182,205.2513,925.5,521.2788,102.635,691.65,804.2671,598.725,4267.9,114.8745,5501.15,151.0667,103.575,506.625,10910.53,209.55,783.8,1185.625,140.05,343.55,238.089,504.722,344.05,278.2681,2667.7,206.1938
2016-01-08,241.4,1404.55,873.0782,413.7,2375.85,1262.9,2000.4,293.9845,323.85,1451.15,622.35,1129.7,3010.7,1724.14,585.1318,414.175,531.175,2489.65,76.9,809.85,1174.4,222.7727,207.9363,947.05,527.4797,104.115,695.1,786.0671,599,4214.75,116.2912,5616.15,153.4334,106.2375,512.875,11083.4,208.95,794.15,1198.8,144.45,353.35,241.6141,515.9369,348,283.6348,2705.2,208.425
2016-01-11,234.05,1360.85,872.3295,417.2,2360.5,1261.24,1943.4,288.9413,321.15,1459.65,610.05,1099.5,2931.5,1723.91,592.7248,407.275,529.3,2505.45,77.9,811.75,1161.55,217.6818,209.5273,936.75,523.7095,101.965,700.85,782.2337,581.3,4272.4,117.9995,5597.7,150.3334,107.4375,525.8,10844.05,204.3,782.25,1181.175,141.9,360.2,239.7563,501.2636,345.05,283.2681,2726.8,201.5438
2016-01-12,236.6,1361.45,871.3812,406.1,2344.35,1241.76,1957.5,289.6246,315.4,1470.1,611.45,1100.3,2923.25,1706.68,580.869,405.025,523.475,2467.2,75.6,819.7,1151.85,215.2273,208.9307,913.25,520.8571,101.28,692,786.1004,590.95,4266.7,120.9995,5436,147.5667,107.0625,522.725,10530.07,199.4,788.15,1163.525,139.5,355,234.1351,501.3624,346.9,283.2681,2670.05,205.8375
2016-01-13,230.2,1365.35,867.0387,406.7,2369.7,1215.57,1987.45,291.4955,308.6,1452.6,608.65,1084.45,2890.95,1706.27,577.1625,413.2,530.075,2473.7,76.7,832.75,1167.65,217.7273,209.3285,936.4,537.4509,100.37,689.15,771.1671,602.525,4291.25,120.2079,5428.8,148.8001,107.175,538.425,10474.46,200.9,796.6,1139.6,135.6,364.6,234.9449,498.4475,349.95,274.068,2684.35,204.9375
2016-01-14,227.8,1376.8,887.8524,390.6,2362.45,1215.18,1948.9,295.8879,308.75,1448.8,614.3,1087.45,2915,1698.8,572.6133,414.425,524.875,2437.55,74.7,827.25,1159.3,214.3182,210.3229,917,562.0564,100.345,684.1,756.4337,594.275,4248.25,119.3329,5485.6,148.8334,107.1375,530.825,10129.23,196.05,791.85,1139.4,134.05,354.3,227.466,507.8839,341.7,265.7013,2626.8,204.4688
2016-01-15,218.25,1364.25,877.7201,374.25,2322.15,1195.06,1905.5,303.4201,306.1,1429.575,609.1,1077.1,2935.9,1624.08,573.3497,419.025,521.075,2427.75,71.8,804.25,1149.8,204.0455,208.102,921.55,565.4793,97.245,675.6,738.6004,588.6,4273.35,113.7079,5429.85,146.3001,104.325,536.65,9740.318,184.3,787.1,1130.55,128.5,341.3,218.8437,514.356,335.85,260.2346,2618.2,203.6625
2016-01-18,219.3,1350.1,848.8205,373.2,2249.9,1100.64,1831.9,291.7232,300.25,1382.65,591.05,1067.4,2874.9,1545.95,572.9078,421.175,512.925,2435.55,71.2,809.95,1131.8,202.8182,209.0964,899.1,561.5107,99.095,667.4,722.367,582.825,4236.2,112.1662,5447.6,142.9334,103.6125,508.425,9643.227,181,784.95,1138.825,121.85,340.2,224.7507,511.2435,334.25,258.668,2641.1,205.1812
2016-01-19,232.85,1408.5,844.0787,393,2266.3,1128.98,1848.8,291.4629,310.3,1366.5,598.05,1070.7,2915.5,1582.375,576.4589,419.125,517.9,2482.8,71.85,810.45,1153,207.9546,208.2014,896.45,565.3553,99.855,668.7,748.6337,576.25,4198.15,112.6245,5461.35,145.3334,101.9625,521.8,9781.658,182.95,793.9,1139.65,126.4,354.15,226.7514,506.4018,339.2,261.3013,2638.7,203.25
2016-01-20,219.4,1359.3,838.8878,387.6,2278.35,1127.88,1852.25,288.1117,309.6,1339.85,593.15,1060.2,2870.1,1553.885,568.8414,420.95,509.15,2488.5,67.6,795.05,1136.65,204,204.8204,873.65,556.2275,102.385,662.65,744.067,575.375,4058.95,110.1662,5487.7,142.2001,100.9875,502.275,9655.947,173.65,792.6,1140.05,122.55,342.25,221.035,500.9672,340.85,248.9679,2617.65,203.4562
2016-01-21,221.3,1367.85,842.9807,409.15,2272.95,1148.41,1846.75,284.8743,309.3,1309.85,580.25,1057.95,2757.1,1555.22,564.9303,417.625,511.5,2469.9,68.3,775.6,1131.1,205.7273,203.1298,873.4,564.0655,102.535,660.85,735.1337,569.35,3891.7,110.8329,5468.95,138.2001,99.15,492.1,9465.938,175.6,773.15,1127.25,121.75,328.55,224.4648,501.313,343.4,251.8013,2695.05,206.55
2016-01-22,221.75,1402.15,868.4363,424.15,2318.85,1164.13,1891.8,287.3796,298.7,1307.95,581.9,1081.85,2882.35,1647.245,564.1203,419.625,515.15,2591.5,72.35,771.5,1158.45,211.5909,204.6878,898,563.6686,106.8,683.05,761.467,599.45,4104.95,115.1245,5488,144.1667,99.825,502.075,9861.309,184.6,789.2,1147.875,125.55,339.5,236.0882,508.1309,347.6,266.1347,2713.4,206.2875
2016-01-25,218.4,1421.1,877.0712,420.85,2327.3,1171.26,1924.45,285.6389,297.5,1301.3,580.6,1087.1,2903.25,1641.615,563.703,419.35,520.575,2525.2,72,783.3,1174.6,214.5909,205.1187,907.2,564.3631,110.725,681,742.767,589.15,4081.35,114.9579,5448.95,146.4334,99.75,501.975,9952.636,182.95,807.25,1152.325,124.3,332.6,242.8527,508.4274,354.45,267.7347,2750.45,205.1437
2016-01-27,215.35,1392,857.0561,415.4,2302.85,1187.39,1892.55,283.2637,297.8,1324.825,580.5,1144.2,2973,1623.21,560.2666,418,517.825,2482.45,71.05,767.9,1169.95,215.7273,207.4722,908.25,564.7848,112.125,674.6,738.5337,588.35,4111.95,119.7912,5457.35,145.6001,103.6875,499.675,9903.047,184.4,821.15,1159.875,124.45,337.05,245.4251,497.0642,349.65,275.4347,2751.55,207.2062
2016-01-28,210.85,1409.35,857.4554,405.65,2263.4,1155.21,1874.15,282.7106,291.4,1335.125,577.8,1129.15,3011.2,1595.895,547.4044,422.25,515.85,2439.6,69.7,791.75,1147.75,212,211.1847,907.15,560.3697,109.22,663.25,716.3337,602.075,4103.3,120.2079,5408.35,146.6001,107.775,508.45,10053.6,185.25,834.15,1165.6,123.15,334.2,242.1857,494.0999,339,273.768,2744.7,205.2188
2016-01-29,212.25,1473,868.3864,408.4,2341.95,1185.68,1861.65,290.6007,289.9,1344.725,585.1,1140.95,3105.4,1654.66,555.341,432.875,524.925,2565.65,70.5,816.9,1180,209.2273,212.2786,928.8,577.8813,105.705,683.6,734.4337,616.625,4095.85,118.7079,5485.3,150.8334,110.8875,517.7,10484,179.9,872.95,1195.65,126.5,336.9,237.8984,495.4338,363.7,291.4348,2840.1,211.05
2016-02-01,221.1,1498.4,885.8559,399.3,2327.9,1200.63,1863.55,286.371,296.6,1400.25,599.45,1141.95,3050.5,1707.385,562.6639,440.15,529.875,2535.6,71.1,800.95,1180.05,197.4546,215.2951,927.1,582.0731,105.055,687.7,748.0337,613.175,3948.25,116.8745,5421.5,150.0334,110.0625,515.15,10614.54,172.75,872.3,1201.35,126.6,338.5,237.5173,491.6791,359.95,292.1015,2819.3,213.0563
2016-02-02,213.25,1434.3,880.9645,390.9,2364.1,1162.28,1818.1,276.6588,302.2,1396.425,574,1124.5,3048.5,1719.71,562.7948,436.325,526.9,2518.3,68.55,800.1,1179.8,191.2727,214.9636,908.25,583.1645,100.33,677.15,747.9337,603.325,3874.95,111.7079,5413,144.3667,109.6875,500.575,10346.67,169.4,835.15,1199.05,124.25,329.55,220.511,468.8045,352,277.3347,2802.7,212.7188
2016-02-03,210.2,1484.55,862.1972,380.55,2347.65,1275.95,1878.55,269.9074,299.8,1414.025,562.05,1106.55,3008.3,1675.42,558.3438,426.05,521.925,2484.85,66.65,821.6,1160.95,185.5,213.4388,905.65,574.3095,97.34,665.55,739.2004,601.5,3828.35,107.2079,5419.25,142.0334,107.4375,490.7,10103.59,166.05,834.9,1208.15,121.75,320.3,213.4131,466.5813,354.05,272.7347,2769.05,209.175
2016-02-04,215.7,1421.95,887.8025,382.75,2310.65,1268.78,1880.8,270.6232,304.25,1428.15,550.4,1087.3,3008.65,1689.435,561.8048,433.675,524.6,2513.8,68.7,834.8,1168.35,185.4091,213.3393,913.2,585.248,101.07,676.25,757.1337,602.25,3794.65,104.9162,5297.6,146.6667,110.1,486.525,10474.22,162.85,835.6,1210.025,121.6,325.5,215.2709,463.864,362,270.168,2769.55,209.9813
2016-02-05,211.1,1455.95,897.6853,399.55,2366.35,1339.67,1908.6,274.2836,307.2,1431.25,570.15,1110.45,3109.1,1811.915,566.714,434.825,527.625,2584.75,71.25,844.95,1182.95,190.3637,214.7647,911.85,582.7428,103.705,692,759.9337,609.75,3723.4,103.9996,5217.05,146.6334,108.9375,485.45,10319.34,168.2,857.55,1210.975,122.5,337.1,222.7975,469.4468,369.55,274.668,2842.75,209.2125
2016-02-08,212.05,1453.6,887.0538,408.55,2355.05,1332.03,1835.6,268.4921,311,1427.375,566.85,1068.65,3070.35,1838.475,561.1993,424.875,517.925,2568.3,69.8,828.9,1164.1,189.5909,208.997,882.95,570.8866,105.01,673.1,753.5337,600.875,3732.55,102.7079,5056.05,142.7001,106.8375,480.525,10238.99,172.15,835.65,1181.475,123.9,323.5,223.0357,465.0497,371.6,269.0347,2821.55,204.375
2016-02-09,210.4,1435.2,882.6615,399.9,2376.6,1316.81,1784.2,268.3945,312.25,1391.55,555.85,1033.65,2959.6,1817.58,556.0692,405.225,513.025,2581.35,70,826.35,1159.9,190.3637,207.1076,868.35,549.4808,100,677.05,742.8004,591.6,3657.1,104.8746,5057.75,145.4334,106.4625,478.75,10240.48,167.05,854.05,1140.7,120.75,310.65,224.3696,442.9163,366.85,260.2013,2766.25,201.0938
2016-02-10,202.85,1447,875.0248,393.6,2368.15,1295.72,1789.6,272.5104,311.3,1361,538.6,1017.65,2885.05,1790.995,560.5366,413.7,506.475,2555.6,66.9,824.55,1116.55,188.4091,204.8535,835.1,549.9273,102.255,667.35,747.067,591.15,3678.55,103.9579,5049.8,142.3334,107.5125,481.325,10260.9,159,855.75,1134.4,118.35,291.55,224.5601,435.1597,370.4,263.5347,2797.9,199.2
2016-02-11,186.85,1422.8,854.2111,377.2,2329.9,1235.84,1696.55,266.0681,308.7,1317,540.85,1019.55,2885.35,1761.93,555.0955,404,487.65,2496.9,63.7,802.6,1066.65,181.1364,197.9256,811.15,535.0945,100.16,628.95,728.267,563.3,3541.45,100.7913,5072.7,135.4334,102.525,462.275,10276.01,154.25,830.4,1098.975,105.25,276.35,213.8895,426.8102,356.35,258.468,2717.9,193.95
2016-02-12,178.05,1404.65,853.4125,391.1,2304.4,1199.35,1701.05,251.4429,324.55,1282.1,528.6,987.15,2847.45,1799.37,553.7455,399.125,485.7,2489.25,60.9,812.6,1083.75,175.9546,198.9532,811.95,538.071,100.55,622,702.4337,582.625,3549.65,103.2913,5182.85,128.8334,103.7625,453.275,10426.17,154.8,847.35,1113.3,104.3,298.35,207.2203,424.8834,355.85,252.9346,2767.75,193.9875
2016-02-15,191.15,1444.6,857.2059,417.65,2342.1,1241.99,1723.45,253.7042,318.9,1332.95,539.7,992.75,2859.05,1877.225,568.2277,413.55,486.8,2507.35,67,804.7,1080.45,185,201.3398,823.7,541.5932,104.14,625.25,766.267,613.4,3711.25,103.9996,5209.7,133.5667,104.025,473.375,10433.67,167.85,850.2,1134.575,106,317.25,235.0402,425.1799,358.7,270.0014,2802.35,197.1563
2016-02-16,200.35,1424.2,838.8379,405.8,2329.85,1202.28,1703.8,244.3499,315.3,1312.95,524.05,969.75,2855.65,1869.03,563.1057,412.15,486.725,2512.5,64.85,803.2,1077.15,178.7273,195.9036,834.8,535.3426,103.37,620.25,736.0004,603.025,3705.2,106.4579,5279.35,133.3001,104.475,465.275,10158.59,156.4,827.8,1132.775,102.65,301.15,233.2777,417.8185,347.55,268.968,2787.6,197.475
2016-02-17,212.5,1421.8,854.5106,403.1,2357.45,1222.19,1701.15,254.0946,319.55,1326.1,519.1,988.5,2960.7,1880.25,565.5113,412.4,487.45,2524.55,65.8,812.55,1076.3,173.4091,198.7875,831.55,544.6192,104.75,625.3,748.3004,600.2,3749.15,106.6662,5192.25,133.5667,104.7,476.3,10011.57,158.95,855.8,1137.775,104,310.15,239.3752,424.4388,326.85,263.7347,2776.55,197.6063
2016-02-18,210.4,1429.9,833.7967,398.05,2406.4,1232.79,1720.95,256.9579,321.2,1376.75,524.4,975.35,3103.6,1869.46,564.3167,421.975,494.725,2617.75,68.9,827.4,1069.1,178.3182,202.5,847.7,557.294,105.68,635.55,766.4337,606.8,3653.25,106.2496,5199.4,139.4001,104.8875,470.05,10826.11,159.8,870.45,1157.925,104.55,314,238.9941,424.2906,333.65,262.468,2795.1,202.9875
2016-02-19,209.4,1428.7,853.2128,392.5,2455.8,1209.62,1673.1,249.1816,326.05,1362.25,524.65,995.65,3058.8,1862.645,560.8966,425.775,494.65,2706.2,69.05,827.6,1060.85,180.7273,201.9034,841.5,559.2039,108.35,631.2,767.0004,615.125,3579.15,108.1662,5142.9,140.7667,105.75,472.175,10587.5,164.7,864.2,1159.825,107.3,318.2,241.2806,435.2585,334.7,265.368,2844.7,205.2563
2016-02-22,205.9,1428.1,869.3347,397.15,2476.75,1200.49,1630.3,247.083,329.1,1399.675,530.5,991.4,3108,1891.865,569.9459,422.975,494.375,2702.55,69.5,861.65,1058.4,180.4091,198.7875,844.6,558.9063,110.27,640.2,766.5004,618.525,3520.8,105.8329,5111.2,142.9334,104.7375,481.15,10733.74,164.95,882.45,1157.95,109.1,318.85,243.1861,426.5632,337.9,263.1346,2923.1,203.5313
2016-02-23,204.2,1437.25,875.5738,385.15,2396.45,1178.97,1615.85,239.4857,321.3,1401.125,522.6,980,3080.9,1900.38,557.6565,414.475,485.025,2661.15,68.5,836.85,1051.1,174.5455,194.7766,839.65,557.5421,112.4,623,753.4337,604.35,3487.4,103.1663,5008,143.0667,102.825,474.825,10427.31,158.5,871.1,1132,106.65,318.55,241.5665,423.5001,329.45,262.9013,2816.35,202.4813
2016-02-24,200.15,1438.65,880.2657,386.65,2337.4,1162.84,1615.95,250.174,323.95,1376.7,513.95,941.9,3013.2,1909.465,551.1108,405.525,474.8,2621.25,66.4,836.75,1022.1,170,190.6662,821.9,558.2614,110.95,618.75,741.9337,609.3,3489.7,98.8746,5052.25,139.6001,104.775,476.325,10431.38,156.3,854.55,1105.475,106.7,306.3,236.1835,417.028,326.95,252.4679,2797.35,200.2313
2016-02-25,198.45,1444.7,860.2006,378.2,2322,1150.58,1600.35,248.6285,322.55,1342.975,519,940.85,2994.45,1888.875,540.2532,404.375,471.325,2621.35,67.15,842.8,1042.65,166.3637,189.7381,807.75,550.7954,112.565,606.85,724.3004,614.525,3414.15,98.7496,5078.2,144.1667,98.8125,472.05,10431.33,151.8,875.35,1106.425,106.2,298.2,236.4217,411.3464,323.75,254.8013,2779.1,200.1938
2016-02-26,200.1,1433.6,861.0492,386.35,2238.1,1161.69,1601.65,248.8074,317.95,1356.225,524,934.05,2994.05,1888.555,540.1141,412.325,480.5,2555.4,69.45,849.9,1053.7,168,192.8871,816.35,556.1778,109.91,615.75,740.4337,615.025,3409.2,101.2913,5217.75,144.0334,100.2375,475.175,10274.92,155.9,871.9,1105.25,104.75,301.8,236.7075,412.7792,330.15,252.3679,2770.95,198.9375
2016-02-29,196.7,1463.85,844.6278,375.75,2201.2,1186.41,1611.9,250.2879,315.5,1378.125,514.15,950.55,3036.25,1890.06,544.5406,406.625,485.925,2499.9,68.75,830.4,1060.3,172.7727,196.003,830,537.7734,112.645,630.4,717.3337,614.05,3236.5,99.5829,5285.25,129.4001,97.5375,483.325,9941.357,158.75,853.9,1088.4,103.55,299.7,237.3268,410.6054,316.8,254.4346,2768.6,195.0938
2016-03-01,206.9,1497.2,870.4328,392,2258.2,1241.77,1690.3,258.2431,320.7,1420.85,516.35,957.45,3024.55,1918.435,560.4466,416.075,492.075,2667.25,70.25,824.15,1069.45,186.3182,215.6928,860.8,558.311,114.345,638.45,749.3004,634.05,3494.4,102.3746,5320.8,127.6667,100.3125,490.65,10341.65,162.05,868.4,1138.325,108.9,315.35,244.901,427.1067,337.5,270.868,2885.3,200.7938
2016-03-02,218.8,1497.85,870.333,407.25,2230.3,1274.18,1718,255.933,326.35,1431.425,525.6,970.45,3015.25,1932.19,564.8076,427.425,503.6,2806.7,74.95,849.25,1099.55,200,211.8477,882.6,573.4662,113.325,656.3,758.6004,599.575,3612.65,105.6662,5209.8,129.9667,101.55,500.75,10746.86,181.15,851.85,1159.425,109.9,317.1,254.9048,450.1294,333.9,274.368,2973,202.3312
2016-03-03,227.5,1428.8,878.7184,417.15,2280.1,1241.54,1675.2,257.0229,333.4,1420.925,527.1,977.6,3188.15,1932.84,572.2451,429.65,507.925,2826,79.25,848.9,1124.15,198.1818,210.9196,895.75,580.064,115.98,657.65,804.7337,607.675,3608.65,105.3329,5177.8,131.4667,101.7375,506.425,11119.27,182.75,870.9,1186.575,109.5,336.7,273.4832,456.2556,342.15,283.1681,2944.25,203.5125
2016-03-04,225.15,1410.1,864.2935,416.05,2306.25,1266.91,1670.5,265.2384,329.25,1427.6,537.7,1010.65,3252.75,1925.85,575.2479,417.7,510.275,2835.85,79.4,848.75,1129,200.4546,208.9638,915.9,580.7337,118.545,665.65,795.4671,608.175,3555.1,105.0412,5163.15,133.8001,103.9875,503.2,10986.95,188.4,856.8,1178.775,113.25,343.5,274.9123,445.8806,338.45,296.5348,2906.9,201.3563
2016-03-08,228.25,1408.05,874.1763,411.75,2326.25,1258.61,1669.75,267.093,331.5,1409.525,532.35,1022.75,3219.55,1980.205,577.5471,407.625,507.075,2809.55,83.15,826.25,1146.45,197.1364,212.3118,921.05,577.1619,118.625,650.55,791.6337,609.7,3462.65,106.2912,5103.1,134.5667,103.275,513.5,11286.27,183.35,858.6,1177.15,115.65,346.05,278.0087,443.5091,341.55,290.3348,2950,203.0438
2016-03-09,226,1394.1,874.6754,416.85,2316.8,1284.76,1678.2,260.0814,334.6,1418.9,529.3,1009.6,3219.95,1993.375,594.3285,407.825,512.4,2816.5,81.1,839.65,1128.65,196.6818,212.0797,934.45,584.6279,118.005,659.9,808.5671,617.775,3576.4,105.4579,5053.75,136.8334,104.8125,520.85,11070.82,183.4,860.9,1178.625,116.85,347.7,281.4385,458.6271,339.85,290.0348,2991.6,201.8062
2016-03-10,226.45,1404.05,893.1931,413,2324.6,1280.98,1687.85,258.3895,336.3,1417.325,533.95,1016.4,3184.25,1979.995,589.3538,408.925,510.625,2812.4,83.8,837.55,1153.15,195.9091,209.5605,927.25,566.7691,118.59,654.6,790.7671,613.175,3627.2,105.6662,5011.75,137.1334,104.7375,505.875,11063.77,180.5,865.05,1174.15,116.45,348.5,282.6771,460.6033,339.05,298.3015,2997.75,200.9438
2016-03-11,231.2,1414.8,896.7869,412.8,2325.9,1280.08,1646,261.4804,337.25,1408.05,534.6,1004.3,3210.85,2000.4,586.2364,411.525,514.35,2813.35,83.5,851.6,1160.5,194.4091,213.0079,926.7,567.0172,118.355,642.65,790.4337,610.25,3641.2,105.3329,5096.85,136.7334,103.65,507.25,11188.68,180.1,868.2,1182.625,115.85,354.25,280.1523,452.5997,346,292.3348,2994.45,202.125
2016-03-14,232.4,1408.3,897.7851,415.45,2316.6,1303.35,1644.95,261.8383,340.75,1411.525,537.6,1012.55,3233.65,1984.985,587.0301,413.95,513.775,2816.3,84.9,857.15,1158.7,201.5,215.494,921.1,566.1242,118.09,636.8,789.4671,606.025,3648.15,106.1662,5186.25,138.8334,103.95,509.875,11479.96,181.75,862.2,1177.5,115.65,366.45,282.6771,464.6051,341.15,293.3348,3008.3,202.8188
2016-03-15,228.25,1354.2,883.0608,418.85,2278.45,1294.83,1661.55,263.8394,342.9,1379.375,525.05,963.7,3133.35,1954.83,581.0163,405.925,513.35,2813.05,83.9,840.8,1111.35,201.2273,209.8257,918.4,562.7509,119.5,639.5,787.1671,602.525,3654.55,106.0829,5231.55,138.2667,104.2125,510.25,11247.42,185.3,843.15,1164.95,115.45,360.4,286.2498,454.8229,343.8,289.5014,2989.6,199.95
2016-03-16,228.55,1360,863.3951,424.6,2250,1296.47,1644.95,266.2796,338.5,1360.15,531,975.85,3154.3,1869.345,586.0482,407.45,515.225,2798.3,81.5,844.15,1125.95,205.8182,213.5051,915.65,571.7051,120.01,651.25,788.8004,606.05,3667.35,106.2912,5260.35,137.6667,104.0625,510.875,11418.84,185.2,835.75,1163.525,115.1,359.55,285.3447,460.2574,339.65,286.9348,2968.25,201.9188
2016-03-17,235.7,1382.9,871.0318,428.15,2269.9,1316.31,1651.75,281.3928,340.75,1348.8,524.55,975.2,3125.5,1803.62,594.8521,407.65,509.2,2821.1,81,849.65,1108.05,207.0455,214.5658,912.55,576.3186,120.24,651.25,795.5004,599.225,3635.45,105.7079,5253.15,141.5001,103.5,508,11576.5,186.35,827.25,1176.025,115.8,360.9,281.9149,480.9582,339.5,291.5348,3029,202.2
2016-03-18,241.95,1396.4,873.8269,436.1,2303.35,1326.48,1649.4,278.8062,344.3,1342.9,528.25,983.85,3171.3,1841.345,598.4277,412.075,514.2,2831,85.2,848.35,1129.3,209.2727,215.2951,929,592.0195,121.29,658.8,799.5337,611.275,3621.4,106.2079,5353.5,143.0667,102.6375,513.6,12186.38,191.25,816,1212.925,118.9,366.05,287.9171,486.5903,337.8,294.0015,3110.65,206.7188
2016-03-21,243.85,1401.3,858.1542,444.5,2314.2,1330.8,1649.55,283.0848,353.65,1367.475,535.85,991.95,3182.25,1835.635,611.0772,411.275,522.8,2799.6,86,879.65,1151.25,213.5,219.7369,932.2,592.7636,121.595,663.7,818.7671,613.975,3669.55,105.9579,5335.9,144.4334,103.5,518.65,12520.88,196.8,836.45,1223.125,119.9,374.7,289.2033,484.2683,342.1,296.8348,3229.5,208.6688
2016-03-22,239.55,1389.9,851.8652,441.25,2310.8,1321.51,1664.55,283.2962,350.9,1375.75,535.3,979.05,3057.95,1823.67,613.5236,414.225,526.925,2861.5,87,870.15,1168.1,212.3637,214.2343,928,590.308,123.015,666.3,824.8671,626.575,3699.55,106.8746,5479.8,144.0667,103.65,523.925,12552.08,197.5,844.6,1236.55,121.4,377.2,295.1579,478.4385,358.6,296.2681,3210.4,207.3188
2016-03-23,238.3,1392.15,848.521,437.5,2356.4,1374.84,1724.8,282.5804,358.2,1362.65,532.8,969.4,3047.9,1855.405,618.7274,408.85,524.675,2871.4,91.3,873.6,1162.75,212.9091,214.9636,928.05,599.163,124.87,659.95,828.3671,624.675,3736,106.1246,5757.35,143.0667,103.0875,514.6,12420.06,196.6,846.2,1236.9,119.45,377,302.2082,474.1897,352.7,304.2349,3198.45,208.4063
2016-03-28,235.65,1375.05,843.929,422.9,2357.35,1340.04,1684.85,284.2398,349.8,1312.8,524.2,972.2,3035.65,1841.03,619.6274,405.325,523.75,2848,83.25,863.65,1143.35,204.9546,213.7703,914.8,597.7244,122.69,669.6,804.2337,621.925,3638.95,107.6246,5638.2,142.6334,104.325,510.2,12159.15,188.3,809.25,1236.7,119.4,363.3,285.0113,469.0515,327.4,301.1015,3176.95,208.5562
2016-03-29,237.85,1336.85,854.6104,429.45,2351.95,1331.35,1666.9,284.3699,354.5,1291.575,503.5,977,2941.3,1863.345,616.4364,403.4,526.9,2856.85,84.4,861.15,1125.75,203.0909,212.146,928.05,593.9294,123.285,671.5,795.9671,616.125,3729.95,106.0829,5683.55,141.5001,103.6125,518.125,12035.92,189.5,794.35,1234.7,119.3,372.45,289.4891,462.036,329.75,300.9015,3136.25,207.4312
2016-03-30,245.95,1320.85,880.3156,444.25,2422.45,1357.55,1696.55,293.2036,353.8,1319.25,512.35,982.25,3015.65,1873.68,628.1613,410.3,532.475,2923.8,88,861.65,1115.3,215.9091,217.0188,946.7,598.2453,127.17,683.85,818.7004,609.875,3727.45,108.2496,5738.95,145.2667,104.8125,523.525,12121.24,197.55,811.7,1244.75,121.4,388.6,308.9726,467.2236,338.25,314.7349,3184.1,210.7313
2016-03-31,247.7,1329.3,866.889,444.15,2405.95,1384.83,1711.1,294.2285,350.8,1343.25,511.95,987.25,3035.2,1918.06,629.0613,407.05,535.575,2945.7,87.95,869.5,1105.6,215.1364,217.6154,967.6,604.3718,128.325,680.65,811.1337,605.35,3716.3,107.3746,5724.15,142.7334,104.325,522.6,12343.1,194.25,820,1260.15,121.25,386.6,304.59,469.2986,339.1,318.4683,3228.75,211.5938
2016-04-01,242.9,1348.95,868.4862,449.9,2419.85,1375.5,1746.75,288.6811,335.45,1339.525,514.55,1008.55,2979.95,1925.405,630.4768,410.2,532.225,2951.05,86.65,867.8,1113.4,216.6364,222.7865,961.3,597.9972,126.265,679.9,825.2671,597.6,3723.2,108.2912,5888.55,139.2001,103.725,517.225,12176.09,195.65,815.1,1226.95,122.55,379.65,302.7322,457.5896,339.45,310.9682,3203.7,210.8063
2016-04-04,242.55,1354.35,884.6081,444.75,2448.25,1373.94,1751.3,288.5997,348.5,1329.6,514.3,1010.6,3011.75,1950.39,634.6333,419.925,534.525,2983.7,89.1,872.2,1103.7,217.0455,219.2397,961.3,616.9722,125.975,687.3,823.9004,622.95,3683.25,109.2496,5975.65,138.2001,103.95,517.525,12363.87,194.7,815.05,1235.625,121.2,388.4,305.2093,464.9509,344.55,311.6682,3170.85,212.3438
2016-04-05,226.25,1347.25,868.3365,432.6,2394.85,1364.71,1748.8,289.706,330.5,1320.675,503,1013.35,2999.9,1873.55,627.6213,421.625,528.725,2963.3,84.9,868.5,1103.45,205.0909,216.4221,951.3,605.1159,125.945,668.75,796.7671,607.85,3554.85,105.7079,5870.75,137.0001,104.2875,513.475,12071.4,184.35,800.8,1231.375,118.25,370.5,297.5398,456.7497,345.6,305.7349,3100.4,209.625
2016-04-06,224.35,1349.15,861.7979,424.65,2395.2,1389.51,1765.45,289.6246,334.5,1353.6,504.95,995.15,3001.45,1917.985,640.2626,419.375,530.75,2991.25,88.95,871.7,1102.05,202.3182,216.0575,955.4,595.6409,129.27,668,807.9004,610.175,3573.05,105.1662,6147.8,137.4001,104.775,516.875,12331.12,183.85,809.55,1240.95,118.85,376.7,313.0217,447.6098,348.1,305.3349,3188.6,209.325
2016-04-07,216.8,1354.5,856.7566,426.65,2378.45,1396.52,1763.85,287.9652,331.25,1350.575,506.4,1013.9,3035.75,1888.41,639.8207,414.225,527.75,2968,87.3,860,1070.85,200.2727,211.7814,939.6,586.1162,127.73,662.5,788.6004,606.325,3471,105.4579,6116.5,138.5001,105.15,518.625,12247.79,181.95,811.7,1235.4,118.7,375.2,308.401,439.1615,339.3,308.5015,3137.45,206.925
