2014-01-01,MRF,TEXINFRA,CIPLA,IDBI,TATAELXSI,SRTRANSFIN,MARKSANS,AXISBANK,APOLLOTYRE
2014-01-02,TEXINFRA,ICRA,NAHARSPING,RENUKA,TVSSRICHAK,ORIENTPPR,IRB,UNIONBANK,SUNPHARMA
2014-01-03,MRF,MAHSEAMLES,TVSSRICHAK,RALLIS,COFORGE,MARKSANS,TCI,CENTENKA,INDORAMA
2014-01-06,BHARATFORG,DAAWAT,FSL,PNB,63MOONS,SCHAEFFLER,USHAMART,MAHSEAMLES,TCS
2014-01-07,GIPCL,SOUTHBANK,HTMEDIA,BPCL,SANGHVIMOV,BHARATFORG,RIIL,SHANTIGEAR,BAJAJFINSV
2014-01-08,IPCALAB,SUVEN,63MOONS,RALLIS,SWARAJENG,RAYMOND,TIMKEN,INDHOTEL,GIPCL
2014-01-09,ECLERX,GIPCL,BASF,SRTRANSFIN,MRF,USHAMART,VIPIND,HTMEDIA,TATAMETALI
2014-01-10,LINDEINDIA,BASF,MARKSANS,BATAINDIA,RIIL,IDFC,BANCOINDIA,RAYMOND,63MOONS
2014-01-13,ADANIPOWER,MARKSANS,CERA,TATAELXSI,UNICHEMLAB,RIIL,ALEMBICLTD,THERMAX,MAHSEAMLES
2014-01-14,TEXINFRA,TIDEWATER,ORIENTPPR,ANDHRSUGAR,SUNTV,CENTRALBK,IDFC,FDC,ACE
2014-01-15,ECLERX,MARKSANS,TIMKEN,GRASIM,CESC,MRF,IFCI,SOUTHBANK,HCLTECH
2014-01-16,UNICHEMLAB,THERMAX,MANGCHEFER,MOREPENLAB,SHILPAMED,IOC,NAUKRI,BASF,63MOONS
2014-01-17,TATAELXSI,THERMAX,NAHARSPING,BASF,TIMKEN,PATELENG,VEDL,UFLEX,ALOKINDS
2014-01-20,KABRAEXTRU,TATAELXSI,NIITLTD,SRTRANSFIN,SUNFLAG,THERMAX,SHANTIGEAR,VIPIND,BRITANNIA
2014-01-21,SCI,HINDALCO,ANDHRSUGAR,BIOCON,JUBLPHARMA,IDFC,JMFINANCIL,IGL,MFSL
2014-01-22,IFBIND,SUNTECK,NATIONALUM,THERMAX,BAJAJHLDNG,63MOONS,MARKSANS,CERA,FSL
2014-01-23,BIOCON,AXISBANK,SUNFLAG,THERMAX,IFCI,MRF,DEN,CHAMBLFERT,MAHSEAMLES
2014-01-24,SUNFLAG,BIOCON,SUNTV,NAUKRI,TEXINFRA,THERMAX,TTKPRESTIG,VTL,PGHH
2014-01-27,JINDALSTEL,JMFINANCIL,VIPIND,IRB,MRPL,MARKSANS,AUROPHARMA,AMBUJACEM,RPGLIFE
2014-01-28,KABRAEXTRU,MARUTI,HONAUT,ASIANPAINT,SCHAEFFLER,PURVA,AUROPHARMA,IDFC,SUNTV
2014-01-29,KCP,SUNFLAG,EKC,PNB,HIL,GODREJCP,RSWM,FINPIPE,IDBI
2014-01-30,RAMCOIND,BRITANNIA,IDFC,AUROPHARMA,UNICHEMLAB,GLOBUSSPR,HTMEDIA,MAHSEAMLES,BFUTILITIE
2014-01-31,INDIAGLYCO,COFORGE,ORIENTPPR,FINPIPE,VENKEYS,MRF,MAHLIFE,IDFC,BAJAJELEC
2014-02-03,FINPIPE,IRB,ECLERX,AUROPHARMA,IFBAGRO,ATUL,ASHAPURMIN,RADICO,KCP
2014-02-04,BALMLAWRIE,CHAMBLFERT,KOPRAN,SASKEN,ECLERX,DVL,ZYDUSWELL,HONAUT,NAUKRI
2014-02-05,CIPLA,BALMLAWRIE,MAHSEAMLES,KSCL,DISHTV,NDTV,SRTRANSFIN,TEXINFRA,GHCL
2014-02-06,JAICORPLTD,MARKSANS,MAHSEAMLES,TATAELXSI,PURVA,NMDC,CANBK,JCHAC,SUNDRMFAST
2014-02-07,TIMKEN,DEN,MARKSANS,SUNFLAG,ADORWELD,NESCO,TINPLATE,HINDOILEXP,UNICHEMLAB
2014-02-10,CESC,DEN,SHANTIGEAR,TEXINFRA,ZEEL,NATCOPHARM,PURVA,HINDOILEXP,TIMKEN
2014-02-11,USHAMART,TIMKEN,TATAELXSI,ARSHIYA,THERMAX,VIPIND,SUPREMEIND,ZFCVINDIA,HONAUT
2014-02-12,EIDPARRY,PURVA,BAJAJHLDNG,ZEEL,JPPOWER,SHRIRAMCIT,TATAELXSI,BASF,ITI
2014-02-13,ACC,TATAELXSI,UNICHEMLAB,AMRUTANJAN,NAUKRI,JINDRILL,MAHSEAMLES,VEDL,NMDC
2014-02-14,BHARATFORG,DREDGECORP,NAUKRI,GMDCLTD,MAHSEAMLES,CESC,SWARAJENG,ECLERX,HTMEDIA
2014-02-17,TATASTLLP,HGS,BASF,RELIANCE,SUNFLAG,SUVEN,MOREPENLAB,TEXINFRA,WIPRO
2014-02-18,LINDEINDIA,TIMKEN,DVL,IDFC,ADORWELD,NAUKRI,TIMETECHNO,IGL,RAYMOND
2014-02-19,HTMEDIA,IRB,INDOCO,GAIL,ADORWELD,VIMTALABS,SUNFLAG,TCS,ADANIPOWER
2014-02-20,USHAMART,HGS,PANACEABIO,CRISIL,HAVELLS,BAJAJHLDNG,DIVISLAB,VIPIND,AUROPHARMA
2014-02-21,NBVENTURES,SUVEN,HONAUT,NXTDIGITAL,ARSHIYA,GODREJPROP,FDC,TATACHEM,SONATSOFTW
2014-02-24,CIPLA,INDIAGLYCO,ZEEL,CRISIL,VAIBHAVGBL,INDORAMA,RAYMOND,SOUTHBANK,BAJFINANCE
2014-02-25,VIMTALABS,RAYMOND,TATACHEM,KCP,SHRIRAMCIT,HLVLTD,LT,SOUTHBANK,SUVEN
2014-02-26,CIPLA,TEXINFRA,VGUARD,SWARAJENG,RENUKA,NAUKRI,COFORGE,SANGHVIMOV,HTMEDIA
2014-02-28,ZEEL,VIMTALABS,TVTODAY,RENUKA,NAUKRI,GIPCL,CIPLA,MOREPENLAB,MOTILALOFS
2014-03-03,HCL-INSYS,MAHSEAMLES,SUNFLAG,BANKINDIA,ECLERX,KSCL,SCHAEFFLER,VISAKAIND,SRTRANSFIN
2014-03-04,WELSPUNIND,NMDC,FDC,GODREJPROP,ZENSARTECH,ZFCVINDIA,VENKEYS,ZEEL,GMDCLTD
2014-03-05,USHAMART,TCI,GLENMARK,GMDCLTD,NAUKRI,ZEEMEDIA,MINDTREE,KOLTEPATIL,JKCEMENT
2014-03-06,TCS,TATAELXSI,MARKSANS,TNPETRO,HCLTECH,TRENT,KCP,AIAENG,UNICHEMLAB
2014-03-07,DHAMPURSUG,TATAELXSI,DVL,RADICO,UNICHEMLAB,SHRIRAMCIT,DIVISLAB,ZEEMEDIA,USHAMART
2014-03-10,TATAELXSI,SUVEN,MFSL,VIMTALABS,USHAMART,TEXINFRA,GEOJITFSL,GRASIM,KABRAEXTRU
2014-03-11,USHAMART,LAOPALA,TEXINFRA,GILLETTE,TNPETRO,IOB,GIPCL,RADICO,CIPLA
2014-03-12,SUVEN,BAJAJHIND,MFSL,PFIZER,VSTIND,SASKEN,LAOPALA,IGL,HONAUT
2014-03-13,IRB,BIRLACORPN,GIPCL,LAOPALA,GABRIEL,BBL,ADSL,GLOBUSSPR,SUNTV
2014-03-14,IRB,RPOWER,3IINFOLTD,SHRIRAMCIT,CRISIL,DWARKESH,GLOBUSSPR,SASKEN,MAHSEAMLES
2014-03-18,DIGISPICE,LAOPALA,MUKANDLTD,VSTIND,ANANTRAJ,GIPCL,APOLLOTYRE,JINDRILL,JAYAGROGN
2014-03-19,IRB,NESCO,ZFCVINDIA,GPIL,BRIGADE,PATELENG,THOMASCOOK,SUNTV,MANALIPETC
2014-03-20,ZENSARTECH,NIITLTD,SHRIRAMCIT,ASAHIINDIA,IFCI,GIPCL,SASKEN,SANOFI,TEXINFRA
2014-03-21,MAHSEAMLES,ZEEL,RELIGARE,JINDALPOLY,APOLLOHOSP,CLNINDIA,M&M,MFSL,SHREECEM
2014-03-24,GIPCL,WELSPUNIND,ASAHIINDIA,CIPLA,JINDRILL,LAOPALA,TTML,PCBL,SOUTHBANK
2014-03-25,SUVEN,SUBROS,SCHAEFFLER,GIPCL,IRB,ARVIND,GRANULES,J&KBANK,ZEEL
2014-03-26,JKPAPER,UNICHEMLAB,GIPCL,DREDGECORP,J&KBANK,MANALIPETC,HEG,SEAMECLTD,UBL
2014-03-27,ZENSARTECH,BASF,JINDRILL,KSCL,MARKSANS,DEN,TATAELXSI,SEAMECLTD,IOC
2014-03-28,BPCL,RAYMOND,LAOPALA,CANBK,SUPRAJIT,JMFINANCIL,KOLTEPATIL,SHILPAMED,TATAELXSI
2014-03-31,JINDALPOLY,JAGRAN,GRASIM,NAUKRI,TEXINFRA,TCI,INDHOTEL,GODREJPROP,MUKANDLTD
2014-04-01,THOMASCOOK,BPCL,SARDAEN,NXTDIGITAL,APOLLOTYRE,CESC,UNICHEMLAB,MRPL,MAHSEAMLES
2014-04-02,KPRMILL,AIAENG,GIPCL,MUKANDLTD,INDORAMA,NCLIND,BAJAJHLDNG,KSCL,ASHAPURMIN
2014-04-03,FSL,ANDHRSUGAR,TVSMOTOR,COLPAL,FINPIPE,SHOPERSTOP,KEC,SANGAMIND,CEATLTD
2014-04-04,MAHSEAMLES,TATAELXSI,GIPCL,TCS,NFL,GREAVESCOT,ELGIEQUIP,ZYDUSWELL,SUPRAJIT
2014-04-07,CARBORUNIV,AARTIDRUGS,BOSCHLTD,BAJAJHLDNG,CLNINDIA,RALLIS,NITINSPIN,IFCI,DVL
2014-04-09,JKPAPER,SCHAEFFLER,RADICO,GIPCL,ITI,LAOPALA,NXTDIGITAL,LINDEINDIA,RPOWER
2014-04-10,GIPCL,BAJAJHLDNG,SUNTECK,GMDCLTD,KOKUYOCMLN,TAJGVK,RAMCOIND,BAJAJFINSV,DEN
