,Long,Short
2019-01-01,0.009345651520324516,0.03604339204479179
2019-01-02,-0.008474576271186529,0.009581263307310128
2019-01-03,0.0027176781002637984,0.04313725490196074
2019-01-04,0.016384337683976513,0.005230125055379342
2019-01-07,0.009483775055108445,0.06484794275491945
2019-01-08,-0.0006123163051084957,0.0356498194945849
2019-01-09,0.005336385642802366,-0.06590983483845414
2019-01-10,0.004568345323740841,0.0338090010976948
2019-01-11,-0.01467914438502671,-0.06715252472670485
2019-01-14,0.00890606620736012,0.026043208049718714
2019-01-15,0.0019505261884602554,-0.0
2019-01-16,0.014321705426356468,0.028817587641117193
2019-01-17,0.010215453194650781,0.04530201342281881
2019-01-18,0.021869782971619456,0.03595890410958902
2019-01-21,0.0006134969325153339,0.04760530871321411
2019-01-22,0.02056068297185054,0.03529411764705892
2019-01-23,-0.002950577821489997,-0.037853378054623965
2019-01-24,0.0028255238992229703,-0.001524390243902607
2019-01-25,0.0007913479293062409,0.05015290519877669
2019-01-28,0.01896013660719542,0.05801735952489728
2019-01-29,0.005870588994258519,0.04784688995215314
2019-01-30,0.007409793814433074,0.01425170068027215
2019-01-31,0.01881228776399313,0.019199999999999995
2019-02-01,0.01058887507768791,0.015930351023432432
2019-02-04,0.02160278745644595,0.05681076139480212
2019-02-05,0.014583333333333393,0.07894736842105265
2019-02-06,-0.004685419342674413,0.09279279279279273
2019-02-07,0.019754006708907923,0.02086529610309895
2019-02-08,-0.009080771068981974,0.02438271604938269
2019-02-11,0.014803401512567538,-0.043727272727272615
2019-02-12,0.013513513513513598,0.06129032258064526
2019-02-13,-0.009583333333333388,0.005172413793103514
2019-02-14,0.012030075187969835,-0.18728199624362762
2019-02-15,0.000372995151062927,0.052631578947368474
2019-02-18,-0.0149834520108314,0.048846675712347465
2019-02-19,0.007459903021260761,0.017123287671232834
2019-02-20,0.03287472845763939,-0.008407517309594548
2019-02-21,0.0023255813953488857,0.05035971223021585
2019-02-22,-0.010471622701838434,-0.001545595054095683
2019-02-25,-0.006147540983606592,0.030950545214230685
2019-02-26,0.0001700680272109789,0.020094562647754
2019-02-27,-0.01538461538461533,0.018595787362086225
2019-02-28,0.01072659321458036,0.03516295025728988
2019-03-01,0.013856696563539161,-0.00021367521367521292
2019-03-05,-0.015197568389057725,-0.04761904761904767
2019-03-06,0.018707482993197244,-0.007055214723926451
2019-03-07,0.007412898443291294,0.008262901931158195
2019-03-08,0.011439080459770157,-0.0077790563866513285
2019-03-11,-0.0035714285714286698,-0.00878378378378386
2019-03-12,0.054134241245136216,0.027210884353741416
2019-03-13,0.024445865302642922,0.018812527185732897
2019-03-14,-0.007144747287642361,0.002262443438914019
2019-03-15,-0.009080083358142144,-0.0625
2019-03-18,0.018570318570318545,0.03247631935047368
2019-03-19,0.013370619592764088,-0.0
2019-03-20,0.011622836693881977,0.023972602739726012
2019-03-22,0.021994134897360684,0.08130454754248961
2019-03-25,0.008265802269043832,0.07000148231834591
2019-03-26,0.01179760552302711,0.008241758241758212
2019-03-27,0.004526573650015964,0.03593839132915011
2019-03-28,0.0008743942029525442,0.03544882790165815
2019-03-29,0.012676056338028152,0.015509088222255052
2019-04-01,0.018109626186325833,0.010638773198014873
2019-04-02,0.0040431266846361336,-0.0011173184357540222
2019-04-03,0.00782456651610075,0.014888337468982438
2019-04-04,-0.002295081967213064,0.009615384615384581
2019-04-05,0.016184529119408708,-0.025789473684210584
2019-04-08,-0.00041972717733473885,0.012307692307692242
2019-04-09,0.011218136966991699,0.02146345146464257
2019-04-10,-0.005622222222222306,0.03095030514385355
2019-04-11,0.0006448146157980172,0.030245746691871522
2019-04-12,0.014785661099882885,0.01382488479262678
2019-04-15,0.01532567049808442,-0.02091787439613535
2019-04-16,0.016322909736083524,0.01038062283737018
2019-04-18,0.00013590880519176451,0.021191406250000044
2019-04-22,-0.012315928304060586,0.0244663222536311
2019-04-23,-0.026153846153846194,-0.014226804123711245
2019-04-24,0.004404521778148318,0.029333333333333322
2019-04-25,0.004525139664804501,0.04705882352941182
2019-04-26,0.01855280887450106,0.02717119519919975
2019-04-30,0.02203038943791258,-0.01724137931034475
2019-05-02,0.010691652735119073,0.06283185840707961
2019-05-03,0.0010144503310369757,0.032394366197183055
2019-05-06,0.008875968992248184,-0.08918918918918917
2019-05-07,0.018574609394070185,0.033333333333333326
2019-05-08,0.007120743034055854,-0.01305483028720622
2019-05-09,0.01026392961876832,0.012048192771084376
2019-05-10,-0.021917191719171836,0.0053944706675658205
2019-05-13,-0.035632746249184666,0.04761904761904756
2019-05-14,0.0002840862973003677,0.02884049440847558
2019-05-15,-0.013085501858736026,-0.008333333333333304
2019-05-16,0.00685342242782494,-0.06666666666666665
2019-05-17,-0.001315789473684159,0.03270725388601048
2019-05-20,0.0037515631513129755,0.02038834951456303
2019-05-21,0.0037864445285875625,0.02622549019607845
2019-05-22,0.007301869991095389,0.006218202374222659
2019-05-23,0.00599708552852829,0.03877298275697827
2019-05-24,0.012057335581787454,-0.09086538461538463
2019-05-27,0.053911437491754866,-0.03520435967302449
2019-05-28,0.012668686312310662,0.05882352941176461
2019-05-29,0.0060223782360684375,-0.0
2019-05-30,0.0044621444455748005,0.026787690945317633
2019-05-31,0.005585057681743333,-0.0
2019-06-03,0.020348040559057257,0.02107655502392347
2019-06-04,0.0003843197540354115,0.01772972972972975
2019-06-06,-0.02871794871794875,0.01732600732600742
2019-06-07,0.03420912749639293,0.09531250000000002
2019-06-10,0.016791660770718364,0.03466850828729284
2019-06-11,0.008180755746007184,-0.008157894736842142
2019-06-12,0.018181818181818077,0.004005340453938522
2019-06-13,0.0035810810810810167,0.04799999999999993
2019-06-14,0.014253521126760482,0.052341597796143224
2019-06-17,0.009408033826638462,0.05941358024691368
2019-06-18,0.02353200284620338,0.0425336234177216
2019-06-19,0.03803418803418812,0.030736543909348546
2019-06-20,0.02317701274058015,0.0625
2019-06-21,0.017385950693772134,0.0783778868885251
2019-06-24,0.022542468400289728,0.0625
2019-06-25,0.011599072074234051,0.02215909090909096
2019-06-26,-0.005114401076715902,0.03898635477582846
2019-06-27,0.012294756881097824,-0.0039024390243902474
2019-06-28,-0.0024641252355412924,0.018705035971222972
2019-07-01,-0.004358797889424171,0.03345280764635605
2019-07-02,0.008695652173912993,0.045543012845465136
2019-07-03,0.011661807580175099,0.019230769230769162
2019-07-04,-0.025696529571957227,0.021739130434782483
2019-07-05,0.007062146892655274,0.044304418526410316
2019-07-08,0.0,0.06557377049180324
2019-07-09,0.012073490813648391,0.032546468401487005
2019-07-10,0.00830471931645782,0.04366197183098597
2019-07-11,0.017569546120058677,0.04207212364052659
2019-07-12,0.007267441860465018,-0.0
2019-07-15,0.0003966679888933733,0.01878306878306879
2019-07-16,0.03192422382038229,0.008875739644970349
2019-07-17,-0.08656920968478765,-0.004418262150220897
2019-07-18,-0.020618556701030966,0.03429247142294045
2019-07-19,-0.004682116500722033,0.047105911330049266
2019-07-22,-0.010314185972707057,0.08400000000000007
2019-07-23,0.007553747821034351,0.014093267392821462
2019-07-24,0.009023913370431735,0.014388489208633115
2019-07-25,0.0035239620762803625,0.04453441295546545
2019-07-26,0.004941176470588227,0.03779590212850603
2019-07-29,0.022464391549565033,0.03324381887211769
2019-07-30,0.015576225261056287,0.022713178294573644
2019-07-31,0.019525406648086108,0.07480748074807497
2019-08-01,0.012581014105985666,0.07171314741035861
2019-08-02,0.007194244604316502,-0.006658595641646725
2019-08-05,0.0,0.09269442262372352
2019-08-06,0.08618899273104885,0.003666666666666707
2019-08-07,0.031621866505587404,0.049877099549365034
2019-08-08,0.03181014895228462,-0.03103448275862064
2019-08-09,0.16384778012684986,-0.11834532374100704
2019-08-13,-0.056099071207430296,0.22851153039832273
2019-08-14,0.0,0.04561200923787512
2019-08-16,0.0,-0.028422254853972984
2019-08-19,0.0,0.03101920236336797
2019-08-20,0.0,0.038863976083707175
2019-08-21,0.0,0.038534728829686005
2019-08-22,0.0,0.035500427715996596
2019-08-23,0.0020565552699229883,0.03236180904522623
2019-08-26,-0.01541584158415854,0.031175059952038398
2019-08-27,-0.008027812895069597,-0.0007867820613691734
2019-08-28,0.0034269395525938773,-0.12681912681912677
2019-08-29,0.016172506738544534,-0.0035994764397904166
2019-08-30,0.013391466832762156,0.013656227239621233
2019-09-03,0.005256648113791007,0.042076502732240395
2019-09-04,0.014299065420560808,0.038580246913580196
2019-09-05,0.012796504369538164,0.08180388044048237
2019-09-06,-0.001697792869269965,0.01114206128133699
2019-09-09,-0.013301740222334102,0.061165048543689315
2019-09-11,0.042963885429638804,-0.0
2019-09-12,0.0062893081761006275,0.07204198473282442
2019-09-13,0.002865393158596019,0.020421052631578895
2019-09-16,0.021617852161785134,-0.010324483775811188
2019-09-17,0.000769185255310223,0.057122641509433913
2019-09-18,-0.020325677740360204,0.0048237476808905555
2019-09-19,0.00454279793847312,0.035026737967914445
2019-09-20,0.016593870502019437,0.015456106677442127
2019-09-23,0.0,0.019289340101522945
2019-09-24,0.00677392040643543,0.03114186851211076
2019-09-25,0.02190726350735117,0.060810810810810856
2019-09-26,0.016109856140767986,0.07182545060306278
2019-09-27,0.02319328345923788,0.022455089820359264
2019-09-30,0.01845018450184499,0.09204647006255595
2019-10-01,0.0021171489061397875,0.07211538461538458
2019-10-03,0.0,0.08171041490262487
2019-10-04,0.016993511568310193,0.012012012012012074
2019-10-07,0.002475068651539125,0.009662854972783741
2019-10-09,0.03323529411764703,0.05268490374873358
2019-10-10,0.07875399361022373,0.028732849071832045
2019-10-11,0.02873235419934428,0.00619834710743794
2019-10-14,-0.0008261836669843925,0.08345978755690453
2019-10-15,0.03060556464811781,0.04761904761904767
2019-10-16,-0.008183053359683834,0.041109969167523075
2019-10-17,-0.006696750902527193,0.02189542483660123
2019-10-18,0.02946954813359537,0.018804941791399243
2019-10-22,0.00594427244582052,0.03045340478122227
2019-10-23,0.016794146990355863,0.01868421052631586
2019-10-24,0.03554832713754652,0.02184785469860473
2019-10-25,-0.004033942558746673,0.03161630282826111
2019-10-27,0.009141221374045827,0.014229636898920539
2019-10-29,0.07108610493519052,0.019012410879323927
2019-10-30,0.02522123893805306,0.017964601769911437
2019-10-31,0.022972672739391076,0.0439750692520775
2019-11-01,0.011702127659574568,0.011190053285967894
2019-11-04,0.0344444444444445,0.034848484848484795
2019-11-05,-0.004143646408839907,0.03960396039603953
2019-11-06,0.015146632291330953,0.024390243902439046
2019-11-07,-0.010134228187919425,0.02299999999999991
2019-11-08,-0.018882978723404276,0.042857142857142816
2019-11-11,0.006004562489815957,-0.0581120943952802
2019-11-13,0.014925373134328401,0.0003821461326811715
2019-11-14,0.004933984315070417,0.06936416184971095
2019-11-15,0.03767428062889344,0.0014503145064043155
2019-11-18,-0.014773776546629591,0.014064015518913564
2019-11-19,-0.0011350737797956034,0.013360053440213737
2019-11-20,0.0008627640703113837,0.0031896551724138744
2019-11-21,-0.02747474747474754,0.0479583447519869
2019-11-22,0.024340333871836428,0.09062499999999996
2019-11-25,0.012085148150420277,-0.04176829268292681
2019-11-26,0.013663776856388976,0.01533212010919005
2019-11-27,0.007398101619207287,0.027013752455795625
2019-11-28,0.009154460719041246,0.001480384900074072
2019-11-29,0.009361571516267597,0.02915997859818098
2019-12-02,0.01984927290096583,-0.003507014028056199
2019-12-03,0.0356173384569658,0.053333333333333344
2019-12-04,0.009931719428926122,0.0517435320584928
2019-12-05,-0.005659406619790919,0.047368421052631615
2019-12-06,0.007053865884939503,0.045233463035019406
2019-12-09,0.003846482977282184,0.03592814371257491
2019-12-10,0.0,0.0335097001763669
2019-12-11,-0.004213571473492106,0.02518891687657432
2019-12-12,-0.0190914158305463,0.032315978456014416
2019-12-13,-0.015217618931276378,0.048192771084337394
2019-12-16,0.005972964476579579,0.031135531135531136
2019-12-17,0.00594985125371883,0.018461538461538418
2019-12-18,-0.0006399488040956802,0.04496402877697847
2019-12-19,0.02038963960796991,0.018411651552624364
2019-12-20,0.008849557522123908,0.004201680672269004
2019-12-23,0.00940438871473348,0.016290322580645222
2019-12-24,0.008432229856339735,0.03581686095624248
2019-12-26,0.025720959163037183,0.028653295128939882
2019-12-27,0.029390154298310156,0.02214285714285713
2019-12-30,0.007567922874671451,0.038277511961722466
2019-12-31,0.019357359168662436,0.10052910052910047
